video_id,dislikes
pi2Ri9-K3_E,1027
JDkHmQEOkYo,304
V2fw7u1epLg,2646
WTyNJOXycQk,21
uwfIr6flLXk,18183
XUqRem0W8L8,13733
sRbhD2unwBc,34
e7OQ_ayQTog,496
HwYMsqONPzE,615
UFXMfh5lKFs,167
7u6rMOvvTzU,387
_0ovuLsnU1A,4177
fCuvR9LEczE,2983
rZQepOFnYi8,1051
xYtsL9znopI,3517
bPNi_492aEQ,1758
Mmn0zFalrD4,256
A9k89DYdHKQ,781
cgYHbIEZWW8,987
jCb-WcxO5SU,1838
BJDGBNFxO7o,555
h_cfN1t3flE,1024
VTVQUw1SJ2U,134
_hMQe2U4c6w,16569
j8rtMlDTJes,138
YBpdL9hSac4,15419
GOALfmDp_Dg,248
xLtYmhj-0Kg,2506
t50M1CM7E8s,254
QDSEpjjavhY,270
hlGm5tse8ek,709
m4-sL1r9i1I,833
0XtCnGT0B20,92
QAt8kU3TQfQ,520
M2xqMZ6b85w,186
SzB-tnaU0cM,134
QQ_3S-IQm38,4993
mXiFHDfvn4A,2215
b03U6BYF9L0,2546
5XUwdZkM6N8,313
D_eZxSYRhco,1121
wRNYoWFjmEc,2167
nCMGU846iTI,142
UgpL43chE-E,81
52Y7NwbmOHY,92
wIimU5-UEPc,2450
XoAf_I3ULwE,121
-3nEHRN6IPg,370
wfWIs2gFTAM,21269
d54e3kcTlHM,556
dVNZYskqdEc,62
LvC8VzCcI88,1350
nHO50-7l-Vg,934
KtlERZ5WnaU,635
LeobgOWgJmY,42
QO9SS1NS6MM,91
DzNwinmBawo,962
3McYSX6jSIg,1524
0eOtSEkLVtw,515
7efwdTlRvvs,0
AOvCyD9bbDM,4581
2rx8VHNG-DE,676
lJmDmfQOWVw,158
D7plDibrP1U,1502
r-7-bIXETfY,184
tx-9LkVIdz0,446
dBPRS4mVT3g,16
2Z3yeFZyCjI,1002
0QOPb9DlOfY,108
9DjgOFSBJYc,192
X5YJU6_Mfpg,37
kce7M5FJ5GM,369
S_lN0-gtWF4,66
8857-yQOZ2o,71
TV42WARem_o,327
VxWhgFU7nWE,39
nQtcl7kCkzg,123
suEeS2v334I,69
sTfUSq8-9Jw,482
0DVNtFA-_wA,1470
lCT0OaVqIQE,15
rXbKeHAoA84,321
J6Tc4iyefe0,96
NpciU6AtlJU,170
nCwHHLfxA7g,3672
yZMRXTmFzPs,1081
cWHAsCWry8s,67
-35jibKqbEo,1351
zHxHdNOuxgY,125
lARpY0nIQx0,793
e1bEWoblGZA,6368
#NAME?,33
CYZkT8gbiEk,227
KGBv8oT5lwk,22
8ENIIcMmeD0,563
9uez2DBg9Mg,1005
iveV0Q77gvU,297
Zb1ShTFP198,1137
li5fmOV33hE,70
sZoZryCb0P0,442
Ra7MMVEe_s4,63
5y-tCo_v7pk,0
5NHxDBPxPGI,74
zFYFHQq6dgs,199
y3qfeoqErtY,777
vm3_34a5D_s,145
oTKbyqkAu7s,492
Dm1tTSZHj8Y,286
oRQ4cTsr3_c,257
mEtJAblVxxU,1549
vAGtarDX544,112
9_lkVzzd6rE,57
cI5RYgvPHLU,369
ycuMyyqBWQY,10557
x_IG4DeedB4,282
6J-D86wfxiE,315
TYaf8GbVKXc,76
oS2MW3YIJew,1009
DmWm3ar0PiQ,315
vsPTqR5778Q,693
JRuC_NoBrM8,21
PCTVL5oKlik,337
obRG-2jurz0,553
fVVS9Tng7C0,806
#NAME?,69
9fed80dZ5wM,426
N1ikySurAP0,56
psbdT3kS8mY,349
UO5ktwPXsyM,218
p8brfJAULgc,62
BuFrAmdWveY,62
RsGqQC2tRRM,155
q1mE6MRHz6U,202
1R0Xgq1bxZI,2617
fFjkYIgmZnA,580
5y0ARoVF6Qg,49
JNWwVDkj24g,1003
we_Cs4Q0P2A,90
o2e2B5wsFsQ,7
J3FcbFqSoQY,269
v3y7FE76H7c,835
0noUI5HLY4I,280
lGEY8IulWiA,8101
Mjl4OReUX-c,211
BHloD113J54,635
AHIcMK_7-Us,6
n1PrGpIekYY,951
IqutUA3UOuw,23
7BlT28Tl_VI,2932
_7QuvSK-A5E,1603
PaZsrAi6iJg,109
dQjTQFRZsD4,231
EUwzWHD3Htg,922
6vgGGAm7ANc,37
bhqH6tTr_Lk,1509
7FM_MfpYOLU,333
VLxl1UeuwHY,1484
xGcrvGTMgkg,152
nt7b-Qp34hk,43
dV_UXo8LiWk,539
fi483E-A8P4,417
af6L1jBZGYA,939
GABCneYEE84,1199
qZHycHI3F1Q,6326
V5cOvyDpWfM,117128
ObvUP5YxAKg,372
aFuA50H9uek,484
r4qSDOHeWjk,286
OpsHLG657lM,967
BFWI0GQZA14,1551
Sbp8MmSc2kQ,55
doFpACkiZ2Q,467
_IuEg3xbDA0,688
bgV4A0GGBnQ,121
KNxUDJ8_qI0,2569
NSrNn5LuxxQ,69
QCjk_NPsIqU,10933
1kEoS9WwpmA,27
fZwwcwfbmdo,648
UYZ1WjJI1NM,217
X2BfTXIwABo,399
Ecd4eA067P0,1861
Ps7GzIV2KP0,545
oWdLorlbhfU,218
f2MZnJlDJ4c,1545
YbQ-NgaCntk,90
htWO0--MbQg,7253
CP6aYDssDSE,1570
DmTcVy7Ng-g,52
JeRtUXTQ_aQ,711
cy9W-ZywVPc,1003
5cKQHtO6wyk,319
Ga7thDlGbs8,295
HUV1unZsiKE,288
r87aoVq4gZg,22
Hndpk6A4VcE,1198
pVgx8pYpwRE,195
DSG-zxGRkJw,125
w4C4aSHUtE0,473
V8d6oQPQmX0,677
v4DFeT9z7yY,0
Oyq8Di01nN8,1603
scMSeVaE7Ao,239
4EIvK9XsFRo,133
pi2Ri9-K3_E,1214
JDkHmQEOkYo,414
WTyNJOXycQk,68
V2fw7u1epLg,2765
jS9q7Tu_G0o,1258
uwfIr6flLXk,19760
XUqRem0W8L8,14407
PLtyqLPx_8M,35
sRbhD2unwBc,39
e7OQ_ayQTog,536
gmfH2LBCdaY,113
SNHc2PxY8lY,114
HwYMsqONPzE,652
7u6rMOvvTzU,455
cik0lYDZa7c,5
_0ovuLsnU1A,4330
rJQYzX6Bgio,286
fCuvR9LEczE,3117
rZQepOFnYi8,1105
xYtsL9znopI,3717
Wv0MKHbtcQQ,315
Mmn0zFalrD4,291
A9k89DYdHKQ,811
cgYHbIEZWW8,1003
jCb-WcxO5SU,1913
BJDGBNFxO7o,595
h_cfN1t3flE,1061
VTVQUw1SJ2U,141
j8rtMlDTJes,158
_hMQe2U4c6w,17437
kl_jxVID3PE,82
h-nmLbZorLE,9
YBpdL9hSac4,16210
hN8mNXa3ICo,580
GOALfmDp_Dg,254
t50M1CM7E8s,263
QDSEpjjavhY,279
hlGm5tse8ek,717
xLtYmhj-0Kg,2669
m4-sL1r9i1I,880
QAt8kU3TQfQ,529
M2xqMZ6b85w,196
SzB-tnaU0cM,145
b03U6BYF9L0,2579
QQ_3S-IQm38,5200
5XUwdZkM6N8,319
mXiFHDfvn4A,2271
D_eZxSYRhco,1146
wRNYoWFjmEc,2238
52Y7NwbmOHY,105
wfWIs2gFTAM,22862
nCMGU846iTI,146
UgpL43chE-E,84
-3nEHRN6IPg,377
d54e3kcTlHM,585
dVNZYskqdEc,66
gDPr8Na24QU,1328
KtlERZ5WnaU,677
LvC8VzCcI88,1396
#NAME?,714
LeobgOWgJmY,42
DzNwinmBawo,968
3McYSX6jSIg,1532
AOvCyD9bbDM,4864
0eOtSEkLVtw,530
7efwdTlRvvs,0
lJmDmfQOWVw,161
2rx8VHNG-DE,677
r-7-bIXETfY,192
tx-9LkVIdz0,465
dBPRS4mVT3g,18
2Z3yeFZyCjI,1010
0QOPb9DlOfY,108
9DjgOFSBJYc,194
kce7M5FJ5GM,372
X5YJU6_Mfpg,37
S_lN0-gtWF4,67
8857-yQOZ2o,72
VxWhgFU7nWE,44
nQtcl7kCkzg,130
suEeS2v334I,70
lCT0OaVqIQE,15
rXbKeHAoA84,327
0DVNtFA-_wA,1471
J6Tc4iyefe0,96
cWHAsCWry8s,68
nCwHHLfxA7g,3710
-35jibKqbEo,1451
yZMRXTmFzPs,1117
zHxHdNOuxgY,136
e1bEWoblGZA,6392
lARpY0nIQx0,800
NpciU6AtlJU,172
#NAME?,33
KGBv8oT5lwk,23
9uez2DBg9Mg,1015
8ENIIcMmeD0,564
sZoZryCb0P0,491
iveV0Q77gvU,297
Zb1ShTFP198,1167
Ra7MMVEe_s4,72
li5fmOV33hE,73
5y-tCo_v7pk,0
5NHxDBPxPGI,74
zFYFHQq6dgs,202
y3qfeoqErtY,781
vm3_34a5D_s,155
oTKbyqkAu7s,492
oRQ4cTsr3_c,263
Dm1tTSZHj8Y,289
vll33KEoCcc,8
9_lkVzzd6rE,59
vAGtarDX544,112
6J-D86wfxiE,319
ycuMyyqBWQY,10605
x_IG4DeedB4,283
oS2MW3YIJew,1043
TYaf8GbVKXc,76
DmWm3ar0PiQ,316
vsPTqR5778Q,714
PCTVL5oKlik,342
obRG-2jurz0,619
fVVS9Tng7C0,831
BuFrAmdWveY,71
9fed80dZ5wM,435
#NAME?,72
N1ikySurAP0,56
UO5ktwPXsyM,220
p8brfJAULgc,62
q1mE6MRHz6U,206
Pr6zjrF0Djg,156
fFjkYIgmZnA,588
5y0ARoVF6Qg,56
o2e2B5wsFsQ,11
JNWwVDkj24g,1014
we_Cs4Q0P2A,90
ad_higXixRA,2432
A9YcrloL3oE,4176
#NAME?,1567
I5X3vC-XsU0,458
kCg5D8KMqk4,193
xe6o4ex7-YA,1033
qvZybtmE5RY,559
ByeyFfOHgQA,7415
ZQcaYYHqrUY,1960
tXlbRhkQaVc,284
GABCneYEE84,1988
hpsugpjc3dE,379
yawznhmT8x8,154
E_ViwNxUldw,49
bqFjyo7I8fY,628
0FBYDz1_EPs,160
Sbp8MmSc2kQ,235
aFuA50H9uek,1590
ObvUP5YxAKg,936
dRtqFjYYUY0,858
qZHycHI3F1Q,7378
V5cOvyDpWfM,141315
ChqXsD5L8Ac,94
r4qSDOHeWjk,422
dJgoTcyrFZ4,380
BFWI0GQZA14,2023
OpsHLG657lM,1214
SJNdBNxNGno,153
NSrNn5LuxxQ,150
2B1sY4NecnI,219
1kEoS9WwpmA,131
_IuEg3xbDA0,817
KNxUDJ8_qI0,3445
QCjk_NPsIqU,12230
38dYSj3F-Lo,203
fZwwcwfbmdo,921
X2BfTXIwABo,641
1DQ9UTz5j8o,619
oWdLorlbhfU,373
Ecd4eA067P0,2410
fHZe0PJf8HA,85
_6lGaYh71g4,231
qDDNcyOhqCI,133
Ps7GzIV2KP0,578
_s1M-rkDO8Q,30
sQ0HnQq9IvE,79
DmTcVy7Ng-g,110
YbQ-NgaCntk,109
f2MZnJlDJ4c,1657
Ga7thDlGbs8,644
JeRtUXTQ_aQ,982
htWO0--MbQg,7555
CP6aYDssDSE,1676
cy9W-ZywVPc,1084
5cKQHtO6wyk,337
r87aoVq4gZg,27
Hndpk6A4VcE,2311
DSG-zxGRkJw,134
w4C4aSHUtE0,561
V8d6oQPQmX0,699
iDN7xlv3xxM,148
v4DFeT9z7yY,0
Oyq8Di01nN8,1640
scMSeVaE7Ao,257
4EIvK9XsFRo,175
JDkHmQEOkYo,441
pi2Ri9-K3_E,1256
dAfqL3Hts_U,47
jS9q7Tu_G0o,1308
ARuS950sgXM,128
uwfIr6flLXk,20108
PLtyqLPx_8M,43
sRbhD2unwBc,41
XUqRem0W8L8,14971
gmfH2LBCdaY,144
SNHc2PxY8lY,153
OgcqNuWfFFA,167
7u6rMOvvTzU,479
cik0lYDZa7c,5
rJQYzX6Bgio,307
fCuvR9LEczE,3131
xYtsL9znopI,3918
AMiXme4bMUk,118
_0ovuLsnU1A,4423
rZQepOFnYi8,1134
Wv0MKHbtcQQ,323
3LJh6TReA5w,7
Mmn0zFalrD4,299
cgYHbIEZWW8,1009
A9k89DYdHKQ,837
BJDGBNFxO7o,610
h_cfN1t3flE,1076
_hMQe2U4c6w,18147
VTVQUw1SJ2U,145
jCb-WcxO5SU,1950
j8rtMlDTJes,169
kl_jxVID3PE,85
h-nmLbZorLE,13
hN8mNXa3ICo,603
YBpdL9hSac4,17038
GOALfmDp_Dg,255
t50M1CM7E8s,276
QDSEpjjavhY,282
T2LAd43JoP4,8515
xLtYmhj-0Kg,2796
m4-sL1r9i1I,925
M2xqMZ6b85w,199
xLvkFer6aOY,77
QAt8kU3TQfQ,538
SzB-tnaU0cM,161
b03U6BYF9L0,2610
QQ_3S-IQm38,5353
mXiFHDfvn4A,2319
D_eZxSYRhco,1162
wRNYoWFjmEc,2280
52Y7NwbmOHY,106
wfWIs2gFTAM,24209
5XUwdZkM6N8,324
nCMGU846iTI,150
UgpL43chE-E,85
-3nEHRN6IPg,382
d54e3kcTlHM,605
dVNZYskqdEc,68
gDPr8Na24QU,1480
KtlERZ5WnaU,712
LvC8VzCcI88,1437
#NAME?,760
DzNwinmBawo,984
3McYSX6jSIg,1536
0eOtSEkLVtw,539
7efwdTlRvvs,0
2rx8VHNG-DE,677
lJmDmfQOWVw,163
AOvCyD9bbDM,5066
tx-9LkVIdz0,480
r-7-bIXETfY,200
dBPRS4mVT3g,18
2Z3yeFZyCjI,1014
0QOPb9DlOfY,109
9DjgOFSBJYc,196
kce7M5FJ5GM,376
X5YJU6_Mfpg,37
S_lN0-gtWF4,68
VxWhgFU7nWE,54
8857-yQOZ2o,73
nQtcl7kCkzg,133
suEeS2v334I,77
lCT0OaVqIQE,15
rXbKeHAoA84,329
0DVNtFA-_wA,1474
nCwHHLfxA7g,3746
-35jibKqbEo,1522
J6Tc4iyefe0,97
cWHAsCWry8s,72
yZMRXTmFzPs,1139
zHxHdNOuxgY,141
e1bEWoblGZA,6417
lARpY0nIQx0,804
NpciU6AtlJU,174
sZoZryCb0P0,560
#NAME?,33
KGBv8oT5lwk,24
8ENIIcMmeD0,568
9uez2DBg9Mg,1021
Ra7MMVEe_s4,77
li5fmOV33hE,78
5y-tCo_v7pk,0
5NHxDBPxPGI,74
zFYFHQq6dgs,209
y3qfeoqErtY,787
6J-D86wfxiE,322
vm3_34a5D_s,162
oTKbyqkAu7s,492
vll33KEoCcc,9
Dm1tTSZHj8Y,291
tGRzz0oqgUE,1880
EAGhzuitLXU,847
HoSWvxeBiWc,300
ZO4CMPCmFDE,267
d-HPZL6AU64,1240
jr8L_hJcCM4,571
#NAME?,991
4AtOU0dDXv8,7885
UaAHl_m_ybk,656
xyXscDJSHD0,578
QNNcl2mEHzQ,192
A9YcrloL3oE,7615
x3ch1ajtwbc,2915
#NAME?,2978
o21-6NnDmzY,108
08OhPK2BVIU,2814
dvJWgErHi7A,3
vsA_L1t4vXY,141
DuRobNfQK5c,222
yawznhmT8x8,490
kCg5D8KMqk4,521
qvZybtmE5RY,1313
JyUKqUTp9rc,1156
Ox-DSihhpBM,98
T9KTTP7jrBo,227
ZQcaYYHqrUY,3111
E_ViwNxUldw,280
htmLGVUqIos,71
ByeyFfOHgQA,8351
hpsugpjc3dE,505
ChqXsD5L8Ac,338
tXlbRhkQaVc,875
GABCneYEE84,2188
ee24QB3o16o,16
G2JLc63P7pw,100
o3_jM-Ccb9g,130
F7jcFXTnBiQ,24
bqFjyo7I8fY,1414
-5aaJJQFvOg,635
IOLzpBzUXZs,25
dg2ROPhbHg4,21
Sbp8MmSc2kQ,283
aFuA50H9uek,1755
qVWzDX5NrhQ,135
dJgoTcyrFZ4,743
ObvUP5YxAKg,1060
g2MyotPRcXE,48
dRtqFjYYUY0,967
BFWI0GQZA14,2191
V5cOvyDpWfM,151442
qZHycHI3F1Q,7746
r4qSDOHeWjk,451
uwQX7nz0aUs,547
zuMkDVbThVw,43
OpsHLG657lM,1284
SJNdBNxNGno,171
phXTecbj6NI,348
1kEoS9WwpmA,161
NSrNn5LuxxQ,158
2B1sY4NecnI,268
_IuEg3xbDA0,866
KNxUDJ8_qI0,3626
QCjk_NPsIqU,12796
fZwwcwfbmdo,1015
_6lGaYh71g4,364
1DQ9UTz5j8o,695
oWdLorlbhfU,392
Ecd4eA067P0,2551
X2BfTXIwABo,685
fHZe0PJf8HA,115
qDDNcyOhqCI,144
If-n27SUAl8,6
_s1M-rkDO8Q,31
Ps7GzIV2KP0,583
H_ZaS6agxPs,8
YbQ-NgaCntk,117
DmTcVy7Ng-g,112
JeRtUXTQ_aQ,1107
f2MZnJlDJ4c,1716
CP6aYDssDSE,1781
Ga7thDlGbs8,654
CW70dL5430c,81
htWO0--MbQg,7701
cy9W-ZywVPc,1113
5cKQHtO6wyk,342
OKXLBEvGgTA,529
r87aoVq4gZg,28
Hndpk6A4VcE,2333
w4C4aSHUtE0,577
DSG-zxGRkJw,136
v4DFeT9z7yY,0
iDN7xlv3xxM,149
V8d6oQPQmX0,714
JDkHmQEOkYo,452
Oyq8Di01nN8,1669
scMSeVaE7Ao,261
4EIvK9XsFRo,184
pi2Ri9-K3_E,1267
dAfqL3Hts_U,49
jS9q7Tu_G0o,1347
ARuS950sgXM,146
PLtyqLPx_8M,44
uwfIr6flLXk,20341
sScTRKljFUs,3
sRbhD2unwBc,41
XUqRem0W8L8,15682
gmfH2LBCdaY,150
OgcqNuWfFFA,210
SNHc2PxY8lY,194
7u6rMOvvTzU,498
k8IEepWOoAQ,41
cik0lYDZa7c,5
rJQYzX6Bgio,311
ikZQLvKZYMA,26
jMpXhLeiPsE,4
xYtsL9znopI,4100
AMiXme4bMUk,120
_0ovuLsnU1A,4490
fCuvR9LEczE,3139
rZQepOFnYi8,1153
3LJh6TReA5w,9
Mmn0zFalrD4,302
cgYHbIEZWW8,1013
BJDGBNFxO7o,620
h_cfN1t3flE,1090
j8rtMlDTJes,179
jCb-WcxO5SU,1980
Nl0iGMkxwcc,63
kl_jxVID3PE,89
VTVQUw1SJ2U,148
h-nmLbZorLE,13
hN8mNXa3ICo,619
YBpdL9hSac4,17805
GOALfmDp_Dg,255
t50M1CM7E8s,276
QDSEpjjavhY,284
T2LAd43JoP4,8678
xLtYmhj-0Kg,2921
m4-sL1r9i1I,954
xLvkFer6aOY,100
M2xqMZ6b85w,204
SzB-tnaU0cM,186
QAt8kU3TQfQ,541
b03U6BYF9L0,2633
QQ_3S-IQm38,5498
mXiFHDfvn4A,2364
D_eZxSYRhco,1168
wfWIs2gFTAM,25542
5XUwdZkM6N8,328
nCMGU846iTI,154
UgpL43chE-E,85
52Y7NwbmOHY,107
d54e3kcTlHM,631
-3nEHRN6IPg,386
gDPr8Na24QU,1637
dVNZYskqdEc,71
KtlERZ5WnaU,726
LvC8VzCcI88,1454
#NAME?,782
DzNwinmBawo,991
7efwdTlRvvs,0
3McYSX6jSIg,1536
lJmDmfQOWVw,164
2rx8VHNG-DE,677
AOvCyD9bbDM,5251
tx-9LkVIdz0,485
r-7-bIXETfY,204
dBPRS4mVT3g,18
2Z3yeFZyCjI,1019
0QOPb9DlOfY,110
9DjgOFSBJYc,197
kce7M5FJ5GM,379
X5YJU6_Mfpg,37
VxWhgFU7nWE,59
S_lN0-gtWF4,69
8857-yQOZ2o,73
nQtcl7kCkzg,135
JpvC3j9Qxus,3820
dwvVhnQTfDk,359
d3PMBPw74cc,636
9yDNAc8YS9c,225
scI7dYdlzuY,77
Ob48twC1yf8,1850
elwTgpHlty0,2457
tGRzz0oqgUE,4986
EAGhzuitLXU,2025
Kz7R1i2zFpk,1582
#NAME?,107
keD0IJP4Dtw,43
HoSWvxeBiWc,473
ZO4CMPCmFDE,939
KwBpwe-LqTc,116
AP14dJZzKkA,583
d-HPZL6AU64,2154
UaAHl_m_ybk,1453
4AtOU0dDXv8,14379
#NAME?,1095
GEsK9GudV2M,338
e6XeP9gQPmg,202
QNNcl2mEHzQ,448
kIHhVkkHV2k,144
2wbc8x-RHiY,29
RWzZeA2GMsk,37
2Yz_kqxegrs,38
133w0dT64A0,76
kA66nAvEEII,290
#NAME?,3886
A9YcrloL3oE,7931
dvJWgErHi7A,36
YBgabneSziQ,196
o21-6NnDmzY,398
HbKnEQdCjGg,36
e-XM8pek6Kg,309
08OhPK2BVIU,3444
NuZJQ-YS7_w,112
vsA_L1t4vXY,207
DuRobNfQK5c,328
yawznhmT8x8,626
E_ViwNxUldw,435
T9KTTP7jrBo,331
kCg5D8KMqk4,597
qvZybtmE5RY,1550
JyUKqUTp9rc,1428
ZQcaYYHqrUY,3507
ByeyFfOHgQA,8731
htmLGVUqIos,89
3BHcVPSD4p0,69
17x4Auq4Tw4,326
ChqXsD5L8Ac,402
tXlbRhkQaVc,1001
hpsugpjc3dE,552
Su9Mns6fWV8,62
GABCneYEE84,2269
F7jcFXTnBiQ,29
o3_jM-Ccb9g,169
G2JLc63P7pw,147
bqFjyo7I8fY,1548
ee24QB3o16o,27
-5aaJJQFvOg,842
IOLzpBzUXZs,39
dg2ROPhbHg4,33
Sbp8MmSc2kQ,289
aFuA50H9uek,1822
qVWzDX5NrhQ,177
g2MyotPRcXE,64
dJgoTcyrFZ4,821
ObvUP5YxAKg,1079
dRtqFjYYUY0,1008
BFWI0GQZA14,2329
#NAME?,153
qZHycHI3F1Q,7996
r4qSDOHeWjk,470
uwQX7nz0aUs,571
zuMkDVbThVw,46
OpsHLG657lM,1297
phXTecbj6NI,398
SJNdBNxNGno,174
1kEoS9WwpmA,179
NSrNn5LuxxQ,165
2B1sY4NecnI,269
_IuEg3xbDA0,887
fZwwcwfbmdo,1090
KNxUDJ8_qI0,3695
1DQ9UTz5j8o,719
_6lGaYh71g4,413
QCjk_NPsIqU,13110
Ecd4eA067P0,2604
oWdLorlbhfU,395
X2BfTXIwABo,704
fHZe0PJf8HA,117
qDDNcyOhqCI,146
_s1M-rkDO8Q,31
If-n27SUAl8,6
Ps7GzIV2KP0,587
YbQ-NgaCntk,122
H_ZaS6agxPs,8
JeRtUXTQ_aQ,1181
DmTcVy7Ng-g,114
#NAME?,101
f2MZnJlDJ4c,1761
Ga7thDlGbs8,656
CW70dL5430c,85
cy9W-ZywVPc,1137
OKXLBEvGgTA,588
htWO0--MbQg,7790
CP6aYDssDSE,1837
4iyOED0DPZw,128
r87aoVq4gZg,29
Hndpk6A4VcE,2342
w4C4aSHUtE0,589
jS9q7Tu_G0o,1390
Q6vfaPuftmE,201
DSG-zxGRkJw,137
v4DFeT9z7yY,0
iDN7xlv3xxM,155
V8d6oQPQmX0,722
JDkHmQEOkYo,460
scMSeVaE7Ao,264
Oyq8Di01nN8,1693
4EIvK9XsFRo,189
pi2Ri9-K3_E,1279
dAfqL3Hts_U,53
PLtyqLPx_8M,49
uwfIr6flLXk,20431
sScTRKljFUs,4
sRbhD2unwBc,41
XUqRem0W8L8,16534
gmfH2LBCdaY,153
OgcqNuWfFFA,232
SNHc2PxY8lY,205
ikZQLvKZYMA,47
7u6rMOvvTzU,520
k8IEepWOoAQ,41
cik0lYDZa7c,5
rJQYzX6Bgio,315
jMpXhLeiPsE,5
xYtsL9znopI,4254
AMiXme4bMUk,125
_0ovuLsnU1A,4556
fCuvR9LEczE,3146
rZQepOFnYi8,1165
3LJh6TReA5w,9
Mmn0zFalrD4,305
j8rtMlDTJes,186
BJDGBNFxO7o,626
h_cfN1t3flE,1101
Nl0iGMkxwcc,71
jCb-WcxO5SU,2003
kl_jxVID3PE,89
VTVQUw1SJ2U,150
h-nmLbZorLE,13
hN8mNXa3ICo,635
YBpdL9hSac4,18532
t50M1CM7E8s,279
QDSEpjjavhY,288
T2LAd43JoP4,8771
m4-sL1r9i1I,978
xLtYmhj-0Kg,3063
xLvkFer6aOY,112
SzB-tnaU0cM,203
M2xqMZ6b85w,206
QAt8kU3TQfQ,547
b03U6BYF9L0,2642
QQ_3S-IQm38,5643
mXiFHDfvn4A,2404
D_eZxSYRhco,1173
wfWIs2gFTAM,26862
5XUwdZkM6N8,334
nCMGU846iTI,156
UgpL43chE-E,87
52Y7NwbmOHY,109
d54e3kcTlHM,653
-3nEHRN6IPg,389
gDPr8Na24QU,1709
dVNZYskqdEc,74
KtlERZ5WnaU,733
LvC8VzCcI88,1468
FApBWHvUzMs,791
JpvC3j9Qxus,8928
dwvVhnQTfDk,1649
H8bmr4oR19c,1145
Ob48twC1yf8,6831
9YlnHbN28jo,27
9yDNAc8YS9c,843
d3PMBPw74cc,1093
OvHskUT3XTI,4
AP14dJZzKkA,1529
scI7dYdlzuY,264
LbW-bMToXqo,31
RNA516fNpuw,206
elwTgpHlty0,5196
swlpgKzTm2Y,1022
oCAbvclXL6I,159
Kz7R1i2zFpk,3537
tGRzz0oqgUE,5858
#NAME?,225
EAGhzuitLXU,2523
keD0IJP4Dtw,109
KwBpwe-LqTc,218
aDl6SGTkomk,70
ZO4CMPCmFDE,1200
UaAHl_m_ybk,1854
d-HPZL6AU64,2521
cytyAgu9-bA,606
l_eR85kmWbY,29
kIHhVkkHV2k,247
gmp6AGFPhzY,897
7J4nN0Te9m8,67
9-2FS7XpTh4,43
GEsK9GudV2M,593
#NAME?,1141
2wbc8x-RHiY,50
RWzZeA2GMsk,77
QNNcl2mEHzQ,658
YBgabneSziQ,465
133w0dT64A0,131
WCKG9J1d5iE,370
dvJWgErHi7A,51
HbKnEQdCjGg,86
#NAME?,4608
e6XeP9gQPmg,232
NuZJQ-YS7_w,225
A9YcrloL3oE,8189
o21-6NnDmzY,525
08OhPK2BVIU,3787
vsA_L1t4vXY,231
DuRobNfQK5c,370
E_ViwNxUldw,632
e-XM8pek6Kg,384
yawznhmT8x8,702
qvZybtmE5RY,1667
JyUKqUTp9rc,1576
17x4Auq4Tw4,462
kCg5D8KMqk4,641
T9KTTP7jrBo,376
ZQcaYYHqrUY,3663
ByeyFfOHgQA,9004
htmLGVUqIos,93
3BHcVPSD4p0,72
DFZmEaNqdNc,30
ChqXsD5L8Ac,405
tXlbRhkQaVc,1007
hpsugpjc3dE,565
Su9Mns6fWV8,67
AjMBDpRXsYA,54
F7jcFXTnBiQ,32
bqFjyo7I8fY,1671
o3_jM-Ccb9g,187
G2JLc63P7pw,151
-5aaJJQFvOg,1059
ee24QB3o16o,30
NXpYoiCOuLE,7
IOLzpBzUXZs,42
dg2ROPhbHg4,35
GABCneYEE84,2332
Sbp8MmSc2kQ,294
aFuA50H9uek,1867
qVWzDX5NrhQ,189
g2MyotPRcXE,64
dJgoTcyrFZ4,886
ObvUP5YxAKg,1100
dRtqFjYYUY0,1036
BFWI0GQZA14,2417
#NAME?,157
MYdqaxZndzE,82
g_WBVi-bu9Q,57
r4qSDOHeWjk,485
qZHycHI3F1Q,8201
uwQX7nz0aUs,592
V5cOvyDpWfM,164691
zuMkDVbThVw,50
phXTecbj6NI,483
OpsHLG657lM,1305
SJNdBNxNGno,177
1kEoS9WwpmA,191
NSrNn5LuxxQ,166
2B1sY4NecnI,273
_IuEg3xbDA0,914
fZwwcwfbmdo,1126
_6lGaYh71g4,466
KNxUDJ8_qI0,3764
1DQ9UTz5j8o,734
QCjk_NPsIqU,13332
Ecd4eA067P0,2640
oWdLorlbhfU,396
X2BfTXIwABo,712
fHZe0PJf8HA,118
qDDNcyOhqCI,146
_s1M-rkDO8Q,32
If-n27SUAl8,7
Ps7GzIV2KP0,589
YbQ-NgaCntk,124
H_ZaS6agxPs,8
JeRtUXTQ_aQ,1237
DmTcVy7Ng-g,115
#NAME?,104
f2MZnJlDJ4c,1781
Ga7thDlGbs8,664
CW70dL5430c,92
OKXLBEvGgTA,671
cy9W-ZywVPc,1160
htWO0--MbQg,7880
CP6aYDssDSE,1896
4iyOED0DPZw,137
r87aoVq4gZg,29
Hndpk6A4VcE,2354
w4C4aSHUtE0,593
jS9q7Tu_G0o,1427
Q6vfaPuftmE,206
v4DFeT9z7yY,0
DSG-zxGRkJw,139
iDN7xlv3xxM,158
V8d6oQPQmX0,750
JDkHmQEOkYo,470
Oyq8Di01nN8,1718
4EIvK9XsFRo,193
